Keyword	username	date	retweets	text	hashtags	id
Snow Mold	paceturf	4/12/2016 19:17	0	@djsoldat @asianturfgrass Low tissue K limits snow mold in bent and high tissue K limits anthracnose in poa. Implementation needs more work.		7.19938E+17
Snow Mold	RedIronTurf	6/7/2016 3:00	0	@timfleegel yep. He's contemplating snow mold app for next weekend		7.39985E+17
Snow Mold	BlairWhitevale	3/23/2016 14:20	4	This is the only snow mold I have been able to find. #instrata pic.twitter.com/Wa6ucHwbUI	#instrata	7.1263E+17
Snow Mold	ValleyGreenCo	3/24/2016 19:52	0	Dog Spots vs Snow Mold Snow mold will often have many small spots relatively close together. Identifying... http:// fb.me/6ZLUwPUdo		7.13076E+17
Snow Mold	judywilson36	4/14/2016 14:31	0	@CBCMarcy @patkaniuga @TrevorCBC Yup. Just enough to wake the grass up and shake the snow mold off		7.2059E+17
Snow Mold	SamLeatherberry	3/10/2016 1:36	0	Anyone else spray Proxy with their snow mold or in the fall? I'm hoping with this early warm weather we will see some results. #proxyprimo	#proxyprimo	7.07727E+17
Snow Mold	iSellNoCoHomes	3/2/2016 1:46	0	What is snow mold on you lawn and how do you treat it? http:// buff.ly/1OydOXW pic.twitter.com/b00pYlRppy		7.0483E+17
Snow Mold	PUSportsTurf	3/7/2016 18:06	0	Pink snow mold that was under the blankets pic.twitter.com/kD5DZLQMNj		7.06889E+17
Snow Mold	weedmanmontreal	3/15/2016 16:45	0	This is the prime season for snow mold ! Here's some tips to help you identify and treat it: https:// youtu.be/XIwbv1uYA_I #Montreal	#Montreal	7.09768E+17
Snow Mold	lizzieschiffman	6/23/2016 15:22	0	@dnainfo_breen @NatureMuseum @NatureNews @nature_org @nature @MotherNatureNet or snow mold ? https://www. dnainfo.com/chicago/201503 19/lincoln-square/have-spider-webs-taken-over-citys-lawns-no-its-snow-mold …		7.4597E+17
Snow Mold	Chris_Hedberg	5/4/2016 16:21	0	You know it's tough on winter recovery when you still have active snow mold / fusarium in May. Lots of spring snow. pic.twitter.com/8uKURvyCvo		7.27866E+17
Snow Mold	MDTurfPathology	3/3/2016 2:43	2	While we wait for springtime, snow mold is here! 3 different citings in the past 24 hrs. pic.twitter.com/huTIrgTXR2		7.05207E+17
Snow Mold	kerrchap	5/7/2016 2:35	0	@Zak_Bagans @Zak_Bagans oak tree season followed by grass ragweed snow mold and repeat LOL		7.28745E+17
Snow Mold	SoCalTurfScoop	4/11/2016 20:33	3	With this cool wet weather BRP and pink snow mold have been making an appearance. #instrata pic.twitter.com/LfLHGLNzDI	#instrata	7.19594E+17
Snow Mold	MrGrassNHVT	4/13/2016 15:59	0	Pink Snow Mold https:// lnkd.in/bM7k_8k		7.2025E+17
Snow Mold	greeleyjournal	3/2/2016 11:50	0	Greeley residents battling snow mold after white stuff finally melts: It’s no secret that mold thrives in dark,… http:// m.tbnn.it/Kg5dfB		7.04982E+17
Snow Mold	moldbgonega	3/11/2016 20:59	0	Snow mold pops up right after melting, causing allergies http:// buff.ly/1XgOxrx		7.08382E+17
Snow Mold	UMassTurfPath	3/31/2016 16:44	0	Last day to register for the New York Snow Mold Field Day! Check out the flyer for details. pic.twitter.com/HQDoU8CWHF		7.1555E+17
Snow Mold	SakeBobomb	3/25/2016 2:05	0	Okay snow mold . You can seriously piss off already. I would like to be able to take full breaths now without the burning lungs.		7.1317E+17
Snow Mold	dnainfo_breen	6/24/2016 15:34	6	Spider Webs, Not Snow Mold , Covered Chicago's Lawns Thursday — Here's Why http:// dnain.fo/28Rl04i pic.twitter.com/hDL86erQ7R		7.46336E+17
Snow Mold	andrew_schlais	3/12/2016 23:38	0	My mom won't stop talking about snow mold . Watch out for snow mold guys		7.08784E+17
Snow Mold	iTweetTurf	4/26/2016 12:19	0	RT @TurfDiseases Snow Mold Fungicide Persistence…Part 2 http:// bit.ly/1MVokPB		7.24906E+17
Snow Mold	3D_Fishing_	4/14/2016 19:59	0	Pink Snow Mold - Chippers' Mr Grass Blog http:// fb.me/4kXWpNWby		7.20673E+17
Snow Mold	cjcj15cj	4/13/2016 17:12	2	Nice outbreak of Pink Snow Mold on this Poa/Bent green #SoCal #TurfgrassDiseases pic.twitter.com/wnPzCRN6vN	#SoCal #TurfgrassDiseases	7.20268E+17
Snow Mold	mdjcaprica	3/18/2016 22:27	0	@CBC Allergic reaction to snow mold as the melting progresses.		7.10941E+17
Snow Mold	nbolhous	3/24/2016 0:25	0	Well hope snow is gone quick mowed off our only Single snow mold application of the 2015-16 winter,worked perfectly! pic.twitter.com/nUNdmn0Oq5		7.12782E+17
Snow Mold	uwpaul	3/30/2016 23:58	6	Now that's the kind of snow mold we've been waiting to see pic.twitter.com/nPQ1ITTASx		7.15297E+17
Yellow Rust	LoriStoudt	5/16/2016 18:08	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.32241E+17
Yellow Rust	2blades	6/9/2016 17:53	11	Yellow rust shows up dramatically in Suffolk wheat trial - Farmers Weekly http://www. fwi.co.uk/arable/yellow- rust-disease-strikes-in-suffolk-wheat-plots.htm#.V1mQ49_-odU.twitter …	#	7.40935E+17
Yellow Rust	JamesMSouthgate	4/1/2016 16:07	1	Good yellow rust reduction from split field pre-T0 at Rougham #innovation centre @SimonEddell	#innovation	7.15903E+17
Yellow Rust	simonjeday	4/28/2016 15:56	0	@tasand06 full of yellow rust ??		7.25685E+17
Yellow Rust	LoriStoudt	3/30/2016 16:11	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.1518E+17
Yellow Rust	AlisonRBentley	6/28/2016 12:44	0	@HoldgateSarah introduces the UKCPVS and other yellow rust work ongoing @NIABTAG pic.twitter.com/0L1sXgXDDx		7.47742E+17
Yellow Rust	LoriStoudt	5/10/2016 12:52	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.29987E+17
Yellow Rust	cropdoc2	5/26/2016 20:20	3	Obvious wheat vty diff for stripe rust ( yellow rust ) infection. Ridgetown OCCC. Fore: Susc, Back: More Resistant pic.twitter.com/ou5YalaiIo		7.35898E+17
Yellow Rust	LoriStoudt	6/8/2016 17:32	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.40567E+17
Yellow Rust	reglimagrain	5/16/2016 17:27	6	Pathology plots @LGSeedsUK #Lincs showing good #yellow rust activity. Keep monitoring all varieties on farm. pic.twitter.com/cknayyxJxI	#Lincs #yellow	7.32231E+17
Yellow Rust	kseniakrasileva	5/5/2016 13:47	5	Happy to announce our new @BBSRC award on increasing disease resistance to yellow rust in wheat!! https:// twitter.com/BioMickWatson/ status/728165075387863040 …		7.28189E+17
Yellow Rust	TheSainsburyLab	5/26/2016 10:58	7	BMC Genomics: The host-pathogen interaction between wheat and yellow rust induces temporally coordinated wav... | http:// sco.lt/5y0ZDF		7.35757E+17
Yellow Rust	adamtidswell87	5/10/2016 14:44	5	@Bayer4CropsUK huge Yellow Rust pressure at our Yorkshire demo site Reflection (LHS) Belgrade (RHS) visit 9th June pic.twitter.com/xuAMOQ9L0B		7.30016E+17
Yellow Rust	SallyGray31	6/8/2016 13:30	1	Reflection with Solstice headland and behind. Yellow rust control has been reasonable but now topping really badly pic.twitter.com/BoUmzWQmpa		7.40506E+17
Yellow Rust	davidjonesFW	6/8/2016 15:32	6	Yellow rust makes a pretty picture in Suffolk wheat trial #clubhectare http://www. fwi.co.uk/arable/yellow- rust-disease-strikes-in-suffolk-wheat-plots.htm … pic.twitter.com/fqnaBQoXGo	#clubhectare	7.40537E+17
Yellow Rust	rock2gems	3/31/2016 18:54	0	#ComfortingColors yellow, rust , gold #RhyolitePendantNecklace by http:// Rock2Gems.com http://www. polyvore.com/m/set?.embedde r=11529348&.svc=twitter&id=194961440 … pic.twitter.com/P1iufihfyc	#ComfortingColors #RhyolitePendantNecklace	7.15583E+17
Yellow Rust	LGSeedsUK	5/5/2016 17:37	0	@yorkshiregeezer a lot of varieties have juvenile yellow rust this season - it's going to be interesting		7.28247E+17
Yellow Rust	ffranklin30808	5/22/2016 17:39	0	Poor old Wheat plant. If yellow rust not bad enough , sammy snail nibbling away too..... pic.twitter.com/7ix2vsrEre		7.34408E+17
Yellow Rust	blgiftshop99	6/5/2016 15:26	0	HANDMADE BRACELET SUNNY YELLOW RUST -FREE PREMIUM CHAIN #handmade #handcrafted #bracelets https:// blessgift.co.uk/collections/je wellery-watches-ethnic-regional-tribal-other-ethnic-regional-jewelry/products/handmade-bracelet-sunny-yellow-on-a-rust-free-premium-chain … pic.twitter.com/5goNMu5UMM	#handmade #handcrafted #bracelets	7.39448E+17
Yellow Rust	LGSeedsUK	5/6/2016 11:13	7	Interesting to find natural infection of Yellow Rust in our Winter Barley trials, Lincs. Anyone else seeing this? pic.twitter.com/mCKB6RgFqA		7.28513E+17
Yellow Rust	stephenmarek2	5/29/2016 19:18	2	BMC Genomics: The host-pathogen interaction between wheat and yellow rust indu... | @scoopit via @TheSainsburyLab http:// sco.lt/5Ihraj		7.3697E+17
Yellow Rust	YogaStudio55	6/9/2016 20:42	0	Yellow Rust #foxfurpompom #furpompomkeychain #furbagcharm #furbagchain #trends #trending #… http:// ift.tt/1UiY4ji pic.twitter.com/AIVgTtefzE	#foxfurpompom #furpompomkeychain #furbagcharm #furbagchain #trends #trending #	7.40977E+17
Yellow Rust	naked_barley	5/26/2016 18:14	0	@CopeSeeds @SoilAssociation Warrior 3 Yellow Rust this year looks to have overcome variety resistance that was good in 2015		7.35867E+17
Yellow Rust	GalacticKnights	6/25/2016 14:38	0	Where's Wall.e? Right here of course! Why not watch the lovable yellow rust bucket come to life before your very... http:// fb.me/4PCdrEySD		7.46684E+17
Yellow Rust	HKRedNin	5/30/2016 18:00	0	@reglimagrain nevermind looking through your tweets I think I realized YR is yellow rust		7.37313E+17
Yellow Rust	AgrovistaSelect	6/10/2016 20:30	13	Well timed v's delayed T2 on yellow rust pic.twitter.com/xxiQgN7FmD		7.41337E+17
Yellow Rust	SyngentaCropsUK	3/5/2016 20:01	5	Recent frosts have lowered levels of Yellow Rust but #Septoria is still rife in #Suffolk . How is your crop looking? pic.twitter.com/BOY8EGMQ9P	#Septoria #Suffolk	7.06193E+17
Yellow Rust	RBoldan	4/18/2016 20:44	0	@BenBuzzsaw got yellow rust in some late sown Skyfall here.		7.22134E+17
Yellow Rust	World_Farmer	4/12/2016 20:00	2	Great progress on yellow rust genotyping by @Saunders_Lab , reprtd @AgriTechEast . Now #crowdsourcing #StemRust study! pic.twitter.com/VS7EqQycqb	#crowdsourcing #StemRust	7.19948E+17
Yellow Rust	NikolaiAdamski	4/14/2016 15:52	0	Clare Lewis from @CristobalUauy group talking #yellow #rust at #monogram16 . #PST	#yellow #rust #monogram16 #PST	7.20611E+17
Yellow Rust	BrittonBrother	3/31/2016 11:01	0	For 50 euros to Mallorca I'll go with the truckers on the yellow rust bucket. @Port Ciutadella… https://www. instagram.com/p/BDnJL-ZLo0T/		7.15464E+17
Yellow Rust	MattShandAg	4/26/2016 14:35	1	Warrior 3 yellow rust may be a threat http://www. lgseeds.co.uk/news/warrior-3 -yellow-rust-may-be-a-threat/ …		7.2494E+17
Yellow Rust	BenBuzzsaw	5/10/2016 11:37	5	T1 Vertisan+Cortez going to work on yellow rust in this KWS Kielder pic.twitter.com/beHtRmx6AX		7.29969E+17
Yellow Rust	ezgi_hanimlar	4/14/2016 23:58	0	Yellow rust infection on wild emmer pic.twitter.com/ZOnzmmL1Ub		7.20733E+17
Yellow Rust	LoriStoudt	5/22/2016 22:06	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.34476E+17
Yellow Rust	xbrandybx	3/17/2016 14:36	0	@marshallfarm @cropwalkertim @beretta1 I'm cracking on now as sun is out and need to curb some yellow rust as well pronto!		7.1046E+17
Yellow Rust	ArableFarming	3/14/2016 17:37	4	New yellow rust races contributing to increasingly complex disease threat https://www. fginsight.com/news/new-races -add-to-complexity-of-yellow-rust-disease-threat-10721 … #yellowrust pic.twitter.com/OsRRIhs5zB	#yellowrust	7.09418E+17
Yellow Rust	LoriStoudt	4/12/2016 23:14	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.19997E+17
Yellow Rust	DiliberoJoe	4/2/2016 22:03	0	@SyngentaCropsUK #reflection full of yellow rust ,rated a 6 on AHDB list time for #t0 pic.twitter.com/N88HZoIWeG	#reflection #t0	7.16355E+17
Yellow Rust	sasagronomy	4/22/2016 10:54	4	Reflection winter wheat seems to be partial to carrying a bit of yellow rust - despite robust Strob/Ctl 16 days ago. #flashbacktoOakley	#flashbacktoOakley	7.23435E+17
Yellow Rust	olihillFW	3/4/2016 12:49	0	@Agronomist_Todd Much disease in the wheat in your area? Seeing a lot of septoria and yellow rust across the UK generally		7.05722E+17
Yellow Rust	FarmingFutures	6/27/2016 0:52	0	"Yellow rust the Cereal Killer"" http://www. farmingfutures.org.uk/blog/yellow-ru st-cereal-killer … @JohnInnesCentre"""		7.47201E+17
Yellow Rust	EmphasisProject	3/29/2016 8:08	0	Field pathogenomics could help stop yellow rust harming crops http:// buff.ly/1WSUfQC via Cambridge News #agriculture #pests #crops	#agriculture #pests #crops	7.14696E+17
Yellow Rust	LinesDavid	4/4/2016 16:19	1	Kerion Triticale starting to shift. Time for 2nd pgr and yellow rust fungicide pic.twitter.com/ycLTryxBBm		7.16994E+17
Yellow Rust	ShoesSteals	5/4/2016 23:59	0	http:// ift.tt/1rpTgxg NEW BALANCE MADE IN THE USA 1300 ORANGE YELLOW RUST SZ 11 M1300CP pic.twitter.com/yEcYhaut6d		7.27981E+17
Yellow Rust	LoriStoudt	5/5/2016 21:08	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.283E+17
Yellow Rust	Agronotas	5/11/2016 22:58	0	Retweeted LGSeedsUK ( @LGSeedsUK ): Interesting to find natural infection of Yellow Rust in our Winter Barley... http:// fb.me/4OpBiUWim		7.30502E+17
Yellow Rust	LoriStoudt	6/18/2016 15:29	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.4416E+17
Yellow Rust	vaidehi_hadkar	5/17/2016 13:06	1	@9akanshaagarwal color is Randhir blue , pink , orange , yellow , rust , black aahaaaa @lovePayneMalik		7.32528E+17
Yellow Rust	FarmersWeekly	3/1/2016 20:11	3	Wheat in Lincolnshire yellow rust hotspot is ready for its first fungicide #clubhectare http:// bit.ly/1QqquFZ pic.twitter.com/tsBbV6Hl7y	#clubhectare	7.04746E+17
Yellow Rust	ebbageseeds	5/10/2016 12:57	2	Great talk by Paul Fenwick of @LGSeedsUK on yellow rust , very informative well worth listening to if you meet him #agchatuk	#agchatuk	7.29989E+17
Yellow Rust	BS_PP	3/2/2016 9:39	4	Yellow rust as serious as septoria this season - mild wet winter and aggressive strains via @2blades @FarmersWeekly http://www. fwi.co.uk/arable/yellow- rust-as-serious-as-septoria-for-wheat-growers.htm#.VtZaa-BElUk.twitter …	#	7.04949E+17
Yellow Rust	SeqComplete	5/22/2016 12:11	0	#RNASeq The host-pathogen interaction between wheat and yellow rust induces temporally coordinated waves of gene e… http:// dlvr.it/LMxBDc	#RNASeq	7.34326E+17
Yellow Rust	LinesDavid	5/16/2016 23:00	2	Reflection looking clean, unsprayed strip (tramlines too wide) full of yellow rust , up.on lf 2 pic.twitter.com/sUJqTMW96f		7.32315E+17
Yellow Rust	HelenBruwn	6/7/2016 21:08	0	Yellow rust in Robigus untreated wheat plot at Hutchinsons Alnwick RTC pic.twitter.com/cgprknxv9T		7.40259E+17
Yellow Rust	farmersamclarke	6/14/2016 23:00	0	How many plans will I need to write like this to keep the yellow rust out? First one going out tonight #reflection pic.twitter.com/NYwvhVxjUQ	#reflection	7.42824E+17
Yellow Rust	simonjeday	4/29/2016 12:22	1	Yellow rust very active just on unsprayed areas outside trials.. #reflection pic.twitter.com/jx7Hr6laSL	#reflection	7.25994E+17
Yellow Rust	schoFieldWalkin	5/5/2016 11:31	2	Yellow rust on the lower leaves of Reflection in Northants pic.twitter.com/P2EPLAlunL		7.28155E+17
Yellow Rust	AHDB_Cereals	3/8/2016 13:17	0	European wheat yellow rust population is being replaced by new races from the near-Himalayan region #UKCPVS @niabtag	#UKCPVS	7.07179E+17
Yellow Rust	LoriStoudt	5/13/2016 20:34	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.31191E+17
Yellow Rust	mcaccamo	6/28/2016 12:41	0	Sarah Holdgate last speaker - monitoring yellow rust - populations dynamics in the UK @NIABTAG open day pic.twitter.com/fuyzSPXWHQ		7.47742E+17
Yellow Rust	Agrarian1	3/18/2016 15:16	1	The older leaves on this Solstice Wheat were wiped out by Yellow Rust and Septoria. New leaf clean..for now pic.twitter.com/plDejc0PKa		7.10832E+17
Yellow Rust	fmartin1954	5/28/2016 20:43	6	BMC Genomics: The host-pathogen interaction between wheat and yellow rust indu... | @scoopit via @TheSainsburyLab http:// sco.lt/6dFGgz		7.36629E+17
Yellow Rust	shooter1u	3/29/2016 4:17	0	Field pathogenomics could help stop yellow rust harming crops		7.14638E+17
Yellow Rust	jacquet_chris	5/30/2016 16:52	1	BMC Genomics: The host-pathogen interaction between wheat and yellow rust induce... | @scoopit via @stephenmarek2 http:// sco.lt/6QRMMj		7.37296E+17
Yellow Rust	OneNewsPage_UK	3/28/2016 8:15	0	BREAKING NEWS: Cambridge News published Field pathogenomics could help stop yellow rust harming crops http://www. onenewspage.co.uk/n/UK/759jtttcm /Cambridge-News-published-Field-pathogenomics-could-help-stop.htm …		7.14335E+17
Yellow Rust	LinesDavid	4/1/2016 13:39	0	@AdasBlake yellow rust easy to find in this block of Claire, but no mildew pic.twitter.com/XINZkZqW8u		7.15866E+17
Yellow Rust	townplanuk	3/8/2016 16:04	0	‘Unexpected’ yellow rust levels provide further evidence of UK pathogen population diversification http:// ift.tt/1UPT59D #DefraFAS #ukp …	#DefraFAS #ukp	7.0722E+17
Yellow Rust	talbotlabexeter	6/5/2016 18:39	2	Wheat field today near Dawlish Warren #Devon with some yellow rust symptoms. Humid microclimate of estuary suits it. pic.twitter.com/9paDhdfo9J	#Devon	7.39497E+17
Yellow Rust	LoriStoudt	3/23/2016 12:13	0	Orange Yellow Rust Instant Book Hard Cover by VintageInspiredNow http:// etsy.me/1UiTzV2 via @Etsy		7.12598E+17
Yellow Rust	reglimagrain	3/2/2016 9:35	2	Paul Fenwick - our senior pathologist @LGSeedsUK scoring yellow rust seedling tests at Rothwell pic.twitter.com/0ewLqPu5uN		7.04948E+17
Yellow Rust	Blackthorncox	5/28/2016 7:51	5	Septoria resistance can save you money but yellow rust is volatile so never assume you are safe even with a 9 https:// twitter.com/Bayer4CropsUK/ status/728942964244877312 …		7.36435E+17
Yellow Rust	farmingonline	3/9/2016 16:38	0	AHDB: 'Unexpected' yellow rust levels - potential for a significant epidemic development this spring. http://www. farming.co.uk/news/article/1 2256 …		7.07591E+17
Yellow Rust	SouthFrodfarmer	5/11/2016 9:50	0	#reflection wheat looking very sorry for its self in our trail plots #yellow rust pic.twitter.com/tbH0u1pnGf	#reflection #yellow	7.30304E+17
Yellow Rust	JSperschneider	5/24/2016 2:52	2	The host-pathogen interaction between wheat and yellow rust induces temporally coordinated waves of gene expression https:// bmcgenomics.biomedcentral.com/articles/10.11 86/s12864-016-2684-4 …		7.3491E+17
Brown Rust	JandTsMadness	6/26/2016 22:55	0	New Brown Rust Celtic Print One Shoulder Silk Blend MIDI Sundress Dress L | eBay http:// ow.ly/o5g5301EnEY		7.47171E+17
Brown Rust	Life_Sciences_	3/1/2016 18:34	0	#EurekaMag Observations on the epidemiology and effect on grain yield of brown rust in spring barley http:// dlvr.it/KflGQg	#EurekaMag	7.04721E+17
Brown Rust	MerryKicks	4/12/2016 4:06	0	http:// ift.tt/20wQxye 7.5 HIPPIE LACED SIDE ZIP VTG 70s 80s BROWN RUST LEATHER STACKED HEEL BOOT SHOE		7.19708E+17
Brown Rust	bmorrissd2	6/25/2016 2:01	0	Scarf, Neck Warmer, Brown, Rust , Black Tan, Button accent. by LovetoKnitHats http:// etsy.me/1QEw2uh via @Etsy		7.46493E+17
Brown Rust	CCC_JHR	5/7/2016 10:10	0	@CCCAgronomy found some brown rust yesterday in Crusoe...		7.2886E+17
Brown Rust	Wolfenhaus	6/25/2016 22:21	0	Green, some brown rust coloration.		7.46801E+17
Brown Rust	YoubidderSniper	6/11/2016 3:05	0	Nib Gucci Leather Horsebit Loafer Shoes Size 12 Brown Rust http:// youbidder.com/131829889834 Last Second OutBid ↺RT, Favorite, Share		7.41436E+17
Brown Rust	OnMySpaceship	5/2/2016 2:11	0	http:// ift.tt/1WB6l2t NEW NOBIS THE PAAVO MEN'S REVERSIBLE QUILTED VEST - Dark Brown/Rust		7.26927E+17
Brown Rust	sophiewiles4	6/7/2016 21:06	6	Brown rust in untreated Crusoe pic.twitter.com/TV9CjHe5UU		7.40259E+17
Brown Rust	BoutiqueBV	4/23/2016 16:48	1	Womens Shoes Gold Brown Rust Satin Flower Platform Pumps Heels NEW NIB #Qupid http://www. ebay.com/itm/-/20155802 0561?roken=cUgayN&soutkn=EY0wrC … via @eBay pic.twitter.com/hdxYR346Rf	#Qupid	7.23886E+17
Brown Rust	TopCyclingGear	4/23/2016 11:21	0	#cycling #6: Rustic Leather Bicycle Frame Handle (Bike Handle) Handmade by Hide & Drink :: Bourbon Brown: Rust ... http:// amzn.to/1r6ySRX	#cycling #6	7.23804E+17
Brown Rust	TSteich10	5/23/2016 4:54	0	@Buccigross JT Brown / Rust #bucciovertimechallenge	#bucciovertimechallenge	7.34578E+17
Brown Rust	LuxeSwap	3/4/2016 0:50	0	'Ermenegildo Zegna 100% Pure Cashmere Brown Rust Dash Jacket Sport Coat Blazer' just launched at $9.99 NO RESERVE! http://www. iwascoding.com/cgi-bin/viewAu ction.cgi?siteID=0&itemID=361503409478 …		7.05541E+17
Brown Rust	My_art_space	3/16/2016 6:17	0	Fall color block art print - Brown, Rust , Green - Harvest Colors art print - Teal.. https://www. etsy.com/listing/808331 67/fall-color-block-art-print-brown-rust … pic.twitter.com/mB1VxvY1HU		7.09972E+17
Brown Rust	youbiddernancy	4/19/2016 18:20	0	Infinity Scarf Loop Cowl Brown Rust Red Green Bulky Handmade Crochet Knit Wi http:// youbidder.com/152053866749 Ebay Snipe ↺RT, Favorite, S		7.2246E+17
Brown Rust	SweetTTreasures	4/23/2016 3:42	2	Beautiful Hand Crocheted Afghan Brown Rust by SweetTeaTreasures http:// etsy.me/1MlnlSy via @Etsy		7.23689E+17
Brown Rust	agronomist_ben	5/24/2016 22:40	1	@flawborough_fms @farmerThomo clean at moment had some brown rust early on, no fungi for a while.		7.35209E+17
Brown Rust	AtmosSciBot	3/14/2016 22:01	0	CC: Effects of regional climate change on brown rust disease in winter wheat http:// bit.ly/1Uc375F pic.twitter.com/CxZVBYkcze		7.09485E+17
Brown Rust	Agronotas	5/11/2016 22:58	0	Retweeted Frontier Agriculture ( @FrontierAg ): A sign of warmer, drier weather as brown rust appears in unsprayed... http:// fb.me/5p0vMccnP		7.30502E+17
Brown Rust	JandTsMadness	6/13/2016 6:10	1	New Brown Rust Celtic Print One Shoulder Silk Blend MIDI Sundress Dress L | eBay http:// ow.ly/RTvh301bchc		7.42207E+17
Brown Rust	MollyTopsShops	5/27/2016 20:04	0	Check out what I found. Adini Brown & Rust Floral Velvet Jacket Size Small/Medium http://www. ebay.co.uk/itm/-/16208474 4346?roken=cUgayN … via @eBay_UK		7.36257E+17
Brown Rust	Tri_LandF_Pets	3/18/2016 5:57	0	FOUND DOG - ELIZABETHTON TN Found - Small brown/rust colored female Chihuahua/Min-Pin (?). She has short hair,... http:// fb.me/7g9Bd53XA		7.10692E+17
Brown Rust	JandTsMadness	3/18/2016 23:15	0	New Brown Rust Celtic Print One Shoulder Silk Blend MIDI Sundress Dress L | eBay http:// ow.ly/ZGony		7.10953E+17
Brown Rust	WomensShoes6	5/31/2016 16:33	0	#Womens #Boots Bronx Snuggle Lee Women's Brown Rust Suede Tall Knee High… http:// dlvr.it/LRnzNP #Style #Forsale pic.twitter.com/TxCaiozUWK	#Womens #Boots #Style #Forsale	7.37653E+17
Brown Rust	NancyEllenSt	4/16/2016 8:03	0	Door snake, brown rust amber yellow, door draft stopper, unf… http:// tuppu.net/a6b2af3c #NancyEllenStudios #ColdWinter pic.twitter.com/14A2UsYeEV	#NancyEllenStudios #ColdWinter	7.21217E+17
Brown Rust	RizthyRomanii	4/18/2016 20:11	0	ZnZ Rugs Gallery, 20064_4x6, Hand Made Yellow New Zealand Blend Wool Rug, 1, Brown, Rust , Blue, 4×6′: Click He... http:// bit.ly/1Vy19gy		7.22125E+17
Brown Rust	WelcomeMeBack	3/2/2016 15:51	0	http:// ift.tt/1RGM8EX TOD'S men's Shoes Light Brown Rust Leather Loafers size 10 US		7.05043E+17
Brown Rust	SweetTTreasures	4/25/2016 20:10	1	Beautiful Hand Crocheted Afghan Brown Rust by SweetTeaTreasures http:// etsy.me/1MlnlSy via @Etsy Love the pattern and colors!		7.24662E+17
Brown Rust	2005WhiteSox05	5/17/2016 4:59	0	#bucciovertimechallenge @Buccigross Brown/ Rust	#bucciovertimechallenge	7.32405E+17
Brown Rust	farmingonline	6/4/2016 16:41	5	Brown rust bubbling up as T3s begin - latest AICC crop report http://www. farming.co.uk/agronomy/previ ous/12557 … pic.twitter.com/VVo5MxhHir		7.39105E+17
Brown Rust	bmorrissd2	5/12/2016 19:03	0	Knit Hat, Camo, Brown, Rust , Beige, Green. Men, Women, Teen, by LovetoKnitHats http:// etsy.me/1NJX59M via @Etsy		7.30806E+17
Brown Rust	brightgems4u	4/15/2016 19:03	1	Autumn Brooch Pin Earring Demi SET Leaf Design Brown Rust Color Enamel Gold Meta... #jewelry http:// jto.li/ad7tU pic.twitter.com/VL9N7cdkey	#jewelry	7.21021E+17
Brown Rust	YenieRomanii	4/18/2016 20:11	0	ZnZ Rugs Gallery, 20064_4x6, Hand Made Yellow New Zealand Blend Wool Rug, 1, Brown, Rust , Blue, 4×6′: Click He... http:// bit.ly/1Vy19gy		7.22125E+17
Brown Rust	jesus_crites4	5/23/2016 4:58	0	@Buccigross brown/rust #bucciovertimechallenge	#bucciovertimechallenge	7.34579E+17
Brown Rust	AngelasGalleria	3/18/2016 5:50	0	Arabian Horse Shoulder Bag Sorrel Brown Rust Bay Purse Tote Hand Embroidery Equestrian ... http:// etsy.me/1TSKVhF #HomeDecor #handmade	#HomeDecor #handmade	7.1069E+17
Brown Rust	2Consign	5/3/2016 21:01	0	INA, Size 1/3 (item#791) - Brown/rust colored hi-low dress - $18.99 http:// 2nd2none.boutiquewindow.com/InStore#Item/2 48074 … pic.twitter.com/VsesZfKRGA	#791 #Item	7.27574E+17
Brown Rust	SweetTTreasures	6/29/2016 22:16	0	Gorgeous Rich Chocolate Brown Rust Gold Swirl by SweetTeaTreasures http:// etsy.me/1MrDeFQ via @Etsy		7.48249E+17
Brown Rust	geogangster	3/25/2016 6:55	0	@migurski bronze/ brown/rust are great. I've also done (and loved) forks in a bold accent color.		7.13243E+17
Brown Rust	PotCoinBot	5/11/2016 16:19	0	"Info needed about brown/rust spots please http://www. 420magazine.com/forums/problem s-pests-and-disease-control/277030-info-needed-about-brown-rust-spots-please.html?amp;goto=newpost … pic.twitter.com/gpxRys43I8"		7.30402E+17
