username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BarredoAngel;2015-10-12 19:34;0;0;"Un momento para estar atentos al fusarium - Vía @clarincomrural - http:// clar.in/1M6y9Dc";;@clarincomrural;;"653624769607303168";https://twitter.com/BarredoAngel/status/653624769607303168
Agriculturers;2015-10-12 19:30;1;1;"Tu agroreportaje: Un momento para estar atentos al fusarium http:// agriculturers.com/un-momento-par a-estar-atentos-al-fusarium/ …";;;;"653623821426159616";https://twitter.com/Agriculturers/status/653623821426159616
dennisreginelli;2015-10-12 17:05;0;1;"Fusarium head blight (scab) was a problem this past year but so was BYD. Discussing 2015 options with growers. pic.twitter.com/Mprn8KZmMr";;;;"653587226685796352";https://twitter.com/dennisreginelli/status/653587226685796352
TVORadio;2015-10-12 17:00;0;0;"¿Quiéres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @agrocalidadec";;@agrocalidadec;;"653586049919094784";https://twitter.com/TVORadio/status/653586049919094784
Bayer4CropsUS;2015-10-12 15:29;4;1;"#Soyeban SDS, caused by Fusarium virguliforme, is a new problem in the northern states, including #Minnesota http:// bit.ly/1VDPEFj #SoySDS";;;#Soyeban #Minnesota #SoySDS;"653563017720758272";https://twitter.com/Bayer4CropsUS/status/653563017720758272
veganjihad2012;2015-10-12 15:00;0;0;"Вымирание бананов или Проблемы монокультуры / / Плесневый грибок рода Fusarium уже поразил банановые плантации А.. http:// vk.cc/4ib5iz";;;;"653555721397776384";https://twitter.com/veganjihad2012/status/653555721397776384
JSperschneider;2015-10-12 07:28;1;0;"Trends in Plant Science: "Host to a Stranger: Arabidopsis and Fusarium Ear Blight" http://www. sciencedirect.com/science/articl e/pii/S1360138515001752 …";;;;"653442117172248576";https://twitter.com/JSperschneider/status/653442117172248576
imgtext;2015-10-12 06:11;0;0;"@EveryFinnishNo astrophel touted obol fusarium miffinesses ↑ pic.twitter.com/Z3KQnYk8ok";;@EveryFinnishNo;;"653422675050819584";https://twitter.com/imgtext/status/653422675050819584
_AEBE_;2015-10-12 01:54;0;0;"¿Sabías que el hongo Fusarium Oxysporum era usado como pesticida? Conoce más sobre la temida raza 4 tropical del... http:// fb.me/29zId1qsF";;;;"653357920537722880";https://twitter.com/_AEBE_/status/653357920537722880
_AEBE_;2015-10-11 20:04;0;0;"¿El Fusarium Oxysporum usado como pesticida? Este MARTES 13 / Oct. conocerás más. Info: http:// foroaebe.com pic.twitter.com/Bj51GlJrsU";;;;"653269876631584769";https://twitter.com/_AEBE_/status/653269876631584769
CornelyOliver;2015-10-11 18:07;0;0;"Marcio Nucci Shares his approach to fusariosis #TIMM2015 He has the highest numbers of personally treated fusarium patients globally";;;#TIMM2015;"653240425613017088";https://twitter.com/CornelyOliver/status/653240425613017088
ScienceCareers;2015-10-11 16:55;0;0;"A combinatorial approach to controlling Fusarium head blight of cereals (NICHOLSON_J16FICASE)-Other-University of E http:// jobs.sciencecareers.org/job/384469/a-c ombinatorial-approach-to-controlling-fusarium-head-blight-of-cereals-nicholson_j16ficase-/?TrackID=136638 …";;;;"653222362884775937";https://twitter.com/ScienceCareers/status/653222362884775937
rgstone1;2015-10-11 04:50;0;0;"@IHARF_SK made big canola yields. Possibly more fusarium in the durum as a result?";;@IHARF_SK;;"653040037483843584";https://twitter.com/rgstone1/status/653040037483843584
JeanMichelAne;2015-10-11 03:26;1;0;"Effect of bacterial endophyte on expression of defense genes in Indian popcorn against Fusarium moniliforme- O... http:// sco.lt/5ylrMX";;;;"653018734811086849";https://twitter.com/JeanMichelAne/status/653018734811086849
ScienceCareers;2015-10-10 20:55;0;1;"A combinatorial approach to controlling Fusarium head blight of cereals (NICHOLSON_J16FICASE)-Other-University of E http:// jobs.sciencecareers.org/job/384469/a-c ombinatorial-approach-to-controlling-fusarium-head-blight-of-cereals-nicholson_j16ficase-/?TrackID=136639 …";;;;"652920377774088192";https://twitter.com/ScienceCareers/status/652920377774088192
youngisham;2015-10-10 15:51;0;0;"Abdulah al-hata@i: " Fusarium strains can be identified by TEF1alpha, RPB1 and RPB2 to species level" #TIMM2015 @TIMM_cc";;@i @TIMM_cc;#TIMM2015;"652843958742216704";https://twitter.com/youngisham/status/652843958742216704
MahmutTor;2015-10-10 13:23;0;1;"@KamounLab Bacillus subtilis is sold as Seranade and used widely against Fusarium , Monilinia, and other pathogens.";;@KamounLab;;"652806597270458368";https://twitter.com/MahmutTor/status/652806597270458368
Fusarium;2015-10-10 04:41;1;1;"Yikes! https:// twitter.com/infectiousdz/s tatus/652673393184088065 …";;;;"652675398145175552";https://twitter.com/Fusarium/status/652675398145175552
budmcknightseed;2015-10-09 21:52;0;0;"@Campagna911 nope. Fusarium stalk rot up here.";;@Campagna911;;"652572477546188801";https://twitter.com/budmcknightseed/status/652572477546188801
ZKamvar;2015-10-09 21:32;0;2;"@noel325125 @JBYoder @mwilsonsayres Accessory chromosomes can make Fusarium species pathogenic. http://www. nature.com/nature/journal /v464/n7287/full/nature08850.html … #TrollScienceFacts";;@noel325125 @JBYoder @mwilsonsayres;#TrollScienceFacts;"652567445748625409";https://twitter.com/ZKamvar/status/652567445748625409
fmartin1954;2015-10-09 20:37;2;1;"Deciphering the Cryptic Genome: Genome-wide Analyses of the Rice Pathogen Fusarium fujikuroi Revea... | @scoopit http:// sco.lt/7EVmk5";;@scoopit;;"652553421833306113";https://twitter.com/fmartin1954/status/652553421833306113
TVORadio;2015-10-09 17:00;0;0;"Quiéres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @agrocalidadec pic.twitter.com/qRGAlxMWNN";;@agrocalidadec;;"652498780592320512";https://twitter.com/TVORadio/status/652498780592320512
ChorleyGolfClub;2015-10-09 15:12;0;1;"This morning cut greens, move and divot blocks, bins, leaf blow, and spray fungicide for fusarium on the greens. pic.twitter.com/M0AsQXTU00";;;;"652471665633443840";https://twitter.com/ChorleyGolfClub/status/652471665633443840
ScienceCareers;2015-10-09 11:55;0;0;"A combinatorial approach to controlling Fusarium head blight of cereals (NICHOLSON_J16FICASE)-Other-University of E http:// jobs.sciencecareers.org/job/384469/a-c ombinatorial-approach-to-controlling-fusarium-head-blight-of-cereals-nicholson_j16ficase-/?TrackID=117489 …";;;;"652422100544843776";https://twitter.com/ScienceCareers/status/652422100544843776
superjhooper;2015-10-09 06:35;3;7;"Some active fusarium on the course this morning. pic.twitter.com/323o5NahTX";;;;"652341537204912128";https://twitter.com/superjhooper/status/652341537204912128
rgstone1;2015-10-09 06:24;0;0;"@skellerfarms @trntclark durum that got rained on a lot and full of fusarium didn't exactly fill the bins either";;@skellerfarms @trntclark;;"652338771258511360";https://twitter.com/rgstone1/status/652338771258511360
ecopati;2015-10-09 04:25;1;0;"Índice de Fusarium para el ctro de la reg ag (aprox 15% del trigo argentino espigado) previo a las últimas lluvias https:// twitter.com/dibella_carlos /status/652086253966467072 …";;;;"652308972641349632";https://twitter.com/ecopati/status/652308972641349632
EurekaMag;2015-10-09 03:18;1030;0;"#EurekaMag Changes in polyphenoloxidases and peroxidases in muskmelon (Cucumis melo L.) infected by Fusarium … http:// dlvr.it/CNxCM7";;;#EurekaMag;"652291948842061824";https://twitter.com/EurekaMag/status/652291948842061824
prov1xdtp;2015-10-08 22:02;0;4;"Well, summer is officially over. Greens are punched and healing well. Fusarium has also decided to show up pic.twitter.com/dKv6jZ1f32";;;;"652212554551267328";https://twitter.com/prov1xdtp/status/652212554551267328
collectobserve;2015-10-08 22:01;0;0;"Fusarium oxysporum Skippy virus African oil palm ringspot virus Tomato leaf curl Mali virus 7.2.1962 16:28:04 pic.twitter.com/wtj0zklwLg";;;;"652212267208048640";https://twitter.com/collectobserve/status/652212267208048640
IanJosephHarri5;2015-10-08 19:01;0;1;"Brinsea greens fusarium disease sprayed Fludioxonil adjusted water ph with fe from 7.6 down to 6 #improveapp pic.twitter.com/meKEclMAKv";;;#improveapp;"652166902261813248";https://twitter.com/IanJosephHarri5/status/652166902261813248
agrozonebv;2015-10-08 18:33;0;0;"#fusarium + #ozon = #biologisch bestrijden #dvdd15 #bloembollen";;;#fusarium #ozon #biologisch #dvdd15 #bloembollen;"652159916245839872";https://twitter.com/agrozonebv/status/652159916245839872
turfmastermike;2015-10-08 17:58;0;6;"Text book fusarium :-)) pic.twitter.com/xIEdWJLbRy";;;;"652150995045093378";https://twitter.com/turfmastermike/status/652150995045093378
alfonrg;2015-10-08 14:16;0;0;"Este año a prepararse para segregar trigo con y sin fusarium . Seran 2 mercados distintos";;;;"652095168540225537";https://twitter.com/alfonrg/status/652095168540225537
Campo360;2015-10-08 14:05;0;0;"RT intaargentina "RT dibella_carlos: Índices Fusarium al 2/10 en trigos de espigazón temprana: BAJOS !! intaargen… pic.twitter.com/nMFwwshuk0 "";;;;"652092440443256832";https://twitter.com/Campo360/status/652092440443256832
dibella_carlos;2015-10-08 13:40;11;2;"Índices Fusarium al 2/10 en trigos de espigazón temprana: BAJOS !! @intaargentina @INTAInforma pic.twitter.com/5YjGLpZkHr";;@intaargentina @INTAInforma;;"652086253966467072";https://twitter.com/dibella_carlos/status/652086253966467072
jacquet_chris;2015-10-08 13:39;0;0;"Facilitation of Fusarium graminearum Infection by 9-Lipoxygenases in Arabidopsis and Wheat — Molecul... | @scoopit http:// sco.lt/57WURV";;@scoopit;;"652085945806790656";https://twitter.com/jacquet_chris/status/652085945806790656
phcognet;2015-10-08 12:40;0;0;"Antifungal Activity of Mentha arvensis essential oil against Fusarium Sporotrichoides http:// goo.gl/fb/hE4O7N";;;;"652071017469358080";https://twitter.com/phcognet/status/652071017469358080
ProteomeXchange;2015-10-08 12:21;0;0;"New #PXD002840 from the Marilyn Anderson lab via PRIDE: (Gibberella zeae (strain PH-.. Fusarium graminearum in ... - http:// proteomecentral.proteomexchange.org/dataset/PXD002 840 …";;;#PXD002840;"652066345769549825";https://twitter.com/ProteomeXchange/status/652066345769549825
apple_yuna;2015-10-08 11:55;0;1;"@Fusarium _ えださこ遅れたおめでとう";;@Fusarium;;"652059794711310336";https://twitter.com/apple_yuna/status/652059794711310336
PIA11Davao;2015-10-08 10:13;0;0;"Dept. of Agricultural 11 intensifies information drive against the Fusarium wilt that affects the banana industry http:// pia11davao.blogspot.com/2015/10/depart ment-of-agricultural-11.html …";;;;"652034099373191168";https://twitter.com/PIA11Davao/status/652034099373191168
DMAg_consultant;2015-10-08 08:03;4;6;"Crown rot appearing in wheat - heavier soil types under stress #fusarium pic.twitter.com/fTO9v4Ieek";;;#fusarium;"652001335294869504";https://twitter.com/DMAg_consultant/status/652001335294869504
gracie_grace15;2015-10-08 04:14;0;0;"The things i do for REAL -- NEW CAVENDISH VARIETIES TO MANAGE FUSARIUM WILT IN THE PHILIPPINES http:// banana-networks.org/bapnet/2015/10 /07/new-cavendish-varieties-manage-fusarium-wilt-philippines/ …";;;;"651943605142073344";https://twitter.com/gracie_grace15/status/651943605142073344
UMNPlantPath;2015-10-07 21:23;2;1;"Creating instructional videos on making pure isolates of #fusarium graminearum and making inoculum… https:// instagram.com/p/8jEhaJI1-k/";;;#fusarium;"651840328626888704";https://twitter.com/UMNPlantPath/status/651840328626888704
fulchology;2015-10-07 19:52;0;1;"Cornell PPPMB hosts @CorbyKistler talk on Fusarium toxisomes. Read more: http:// journals.plos.org/plosone/articl e?id=10.1371/journal.pone.0063077 … #PlantPathology pic.twitter.com/MkkkHPsMJp";;@CorbyKistler;#PlantPathology;"651817432227708928";https://twitter.com/fulchology/status/651817432227708928
J_J_Dempsey;2015-10-07 19:48;0;0;"Tantalising title on that slide 'improving Fusarium control' https:// twitter.com/tomrtm/status/ 651723474210172928 …";;;;"651816327842279424";https://twitter.com/J_J_Dempsey/status/651816327842279424
TVORadio;2015-10-07 17:00;0;0;"Quiéres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @agrocalidadec pic.twitter.com/MDlX56bCsD";;@agrocalidadec;;"651774017829900290";https://twitter.com/TVORadio/status/651774017829900290
yakugaku56;2015-10-07 05:38;0;5;"【 Fusarium 属】 ふざけるな！ゼニガタのとっつぁんと不二子 ※ふざ： Fusarium 属 ゼ：ゼアラレノン ニ：二バレノール とっつ：T-2トキシン 不：フモニシン";;;;"651602418510073856";https://twitter.com/yakugaku56/status/651602418510073856
Agronotas;2015-10-06 22:41;0;0;"Retweeted Special Plant ( @SpecialPlant ): Fusariosis ( Fusarium Spp.) Hongo radicular - vascular q afecta a... http:// fb.me/6Sz7CNJ3P";;@SpecialPlant;;"651497605256515584";https://twitter.com/Agronotas/status/651497605256515584
AAPPCE;2015-10-06 21:57;7;0;"Alerta #trigo : momento para estar atentos al #fusarium . Info vía @fyo_online : http:// goo.gl/ByB4ly pic.twitter.com/VJwVirWn6C";;@fyo_online;#trigo #fusarium;"651486354048724992";https://twitter.com/AAPPCE/status/651486354048724992
GrainsWest;2015-10-06 18:40;4;1;"What's AB doing about #Fusarium head blight? New @AlbertaAg study will help farmers respond to threat: http://www. grainswest.com/2015/10/whats- alberta-doing-about-fusarium-head-blight/ … #westcdnag";;@AlbertaAg;#Fusarium #westcdnag;"651436868685266945";https://twitter.com/GrainsWest/status/651436868685266945
FrontPlantSci;2015-10-06 18:08;0;0;"Bacterial endophytes from wild maize suppress Fusarium graminearum in modern maize and inhibit mycotoxin accum... http:// bit.ly/1MaZg4p";;;;"651428917899726848";https://twitter.com/FrontPlantSci/status/651428917899726848
wheat_papers;2015-10-06 18:08;0;0;"Temporal dynamics and population genetic structure of Fusarium graminearum in the upper… http:// dlvr.it/CMkrB6 pic.twitter.com/umMwIrTpcj";;;;"651428840804257792";https://twitter.com/wheat_papers/status/651428840804257792
ProteomeXchange;2015-10-06 14:19;0;0;"New #PXD002786 from the Marilyn Anderson lab via PRIDE: (Gibberella zeae (strain PH-.. Fusarium graminearum in ... - http:// proteomecentral.proteomexchange.org/dataset/PXD002 786 …";;;#PXD002786;"651371187365244928";https://twitter.com/ProteomeXchange/status/651371187365244928
jmojojoey;2015-10-06 14:01;0;1;"Microsporidum - Microsporum Clotrimazole - Clotrimoxazole Fusarium - Fusobacterium Aflatoxin - Alphatoxin #332severecrisis";;;#332severecrisis;"651366549735927808";https://twitter.com/jmojojoey/status/651366549735927808
mundoagrocba;2015-10-06 12:40;1;0;"Alerta trigo: momento para estar atentos al fusarium http:// mundoagrocba.com.ar/alerta-trigo-m omento-para-estar-atentos-al-fusarium/ … pic.twitter.com/MVyRmSHLBf";;;;"651346380716249088";https://twitter.com/mundoagrocba/status/651346380716249088
HuertoWeb;2015-10-06 11:17;0;0;"¿CONOCES LA ENFERMEDAD DEL FUSARIUM DEL TOMATE?HuertoWeb.es http:// flip.it/PNcg2 vía @flipboard";;@flipboard;;"651325434790064129";https://twitter.com/HuertoWeb/status/651325434790064129
jkellyca;2015-10-06 06:13;0;1;"@RexDuis Invasive ventenata grass recruits Fusarium fungus to help it out-compete other ground cover in prarie states #TrollScienceFacts";;@RexDuis;#TrollScienceFacts;"651248799596343296";https://twitter.com/jkellyca/status/651248799596343296
AgrocalidadEC;2015-10-05 22:36;1;0;"Evita el ingreso del Hongo Fusarium desinfecta las herramientas permanentemente 1800-247600 #EcuadorEsCalidad pic.twitter.com/f1C8zjJqIs";;;#EcuadorEsCalidad;"651133768598589440";https://twitter.com/AgrocalidadEC/status/651133768598589440
JimmyMcCann93;2015-10-05 19:12;1;0;"Cleared the head with a run w/ @chrisellis01 now for an evening on the fusarium dissertation";;@chrisellis01;;"651082421539074048";https://twitter.com/JimmyMcCann93/status/651082421539074048
SchmaleLab;2015-10-05 19:04;2;0;"Nice to see some applied #aerobiology work published in #PLOSONE #Fusarium #perithecia #ascospores #fungus #FHB http:// goo.gl/ePFEAl";;;#aerobiology #PLOSONE #Fusarium #perithecia #ascospores #fungus #FHB;"651080428745551872";https://twitter.com/SchmaleLab/status/651080428745551872
GranosDelMundo;2015-10-05 18:58;0;0;"Un momento para estar atentos al fusarium - Vía @clarincomrural - http:// clar.in/1M6y9Dc";;@clarincomrural;;"651079022600978432";https://twitter.com/GranosDelMundo/status/651079022600978432
crop_science;2015-10-05 17:19;0;0;"Breeding, genetics, and #QTL mapping for Fusarium wilt resistance in #cotton https:// goo.gl/uR87yz";;;#QTL #cotton;"651054078898913280";https://twitter.com/crop_science/status/651054078898913280
ABFarmerExpress;2015-10-05 17:05;0;0;"Alberta Ag conducting fusarium graminearum survey. http:// ow.ly/T1SNE #crops";;;#crops;"651050608456257536";https://twitter.com/ABFarmerExpress/status/651050608456257536
TVORadio;2015-10-05 17:00;0;0;"Quiéres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @agrocalidadec pic.twitter.com/42utWqVHSk";;@agrocalidadec;;"651049345890975745";https://twitter.com/TVORadio/status/651049345890975745
loredangelo74;2015-10-05 12:42;1;1;"Efecto fusarium : comenzaron a reaccionar los precios del trigo 2015/16 http://www. valorsoja.com/2015/10/02/efe cto-fusarium-comenzaron-a-reaccionar-los-precios-del-trigo-201516-ante-la-posibilidad-de-un-desastre-productivo/#.VhJT5GxdHIU …";;;#;"650984282165506050";https://twitter.com/loredangelo74/status/650984282165506050
realawnexpert;2015-10-05 11:26;9;3;"Lawn Disease – two words no one wants to hear… http:// bit.ly/LawnDiseaseDHG #lawncare #redthread #fusarium";;;#lawncare #redthread #fusarium;"650965374784151552";https://twitter.com/realawnexpert/status/650965374784151552
nnonomi_333;2015-10-05 10:26;0;0;"@Fusarium _ 四月の頭か3月25,26,27だけど、後者だと私アンサンブルの大会あるかもだからみんなが良ければ前者だねって話になってる";;@Fusarium;;"650950080166412289";https://twitter.com/nnonomi_333/status/650950080166412289
Cacer_37;2015-10-05 03:33;0;0;"Alerta trigo: momento para estar atentos al fusarium http://www. cacerer.com.ar/sitio/?p=10391";;;;"650846265341833220";https://twitter.com/Cacer_37/status/650846265341833220
as_razak;2015-10-05 02:24;0;1;"Dulu minat fusarium jer sebab kaler lawa pastu macam kapas...";;;;"650828969978105856";https://twitter.com/as_razak/status/650828969978105856
brandsendigital;2015-10-05 01:34;0;0;"Fusarium en Trigo, por las condiciones climáticas que lo favorecen, los precios tuvieron ajustes";;;;"650816295731130368";https://twitter.com/brandsendigital/status/650816295731130368
MaValeriaMorett;2015-10-05 00:46;0;0;"Efecto fusarium : comenzaron a reaccionar los precios del trigo 2015/16 ante la posibilidad de un desastre productivo | http://www. valorsoja.com/2015/10/02/efe cto-fusarium-comenzaron-a-reaccionar-los-precios-del-trigo-201516-ante-la-posibilidad-de-un-desastre-productivo/#.VhGsPpJHZbu.twitter …";;;#;"650804250361110528";https://twitter.com/MaValeriaMorett/status/650804250361110528
BrettSumm;2015-10-05 00:12;2;1;"Plant killer fusarium strikes again, this time it’s bananas - Post and Courier http://www. postandcourier.com/article/201510 03/PC1207/151009820/1177/plant-killer-fusarium-strikes-again-this-time-it-x2019-s-bananas#.VhGkWBLYha0.twitter …";;;#;"650795720472051712";https://twitter.com/BrettSumm/status/650795720472051712
TodoMorboAgro;2015-10-04 18:06;0;0;"#Destacada Un momento para estar atentos al fusarium (04/10 - 11:10) http:// cur.lv/qs6wk";;;#Destacada;"650703431015927808";https://twitter.com/TodoMorboAgro/status/650703431015927808
rackpetroleum;2015-10-04 16:56;0;0;"Thank you prosaro! The flour mill loves the soft white quality! No fusarium and 64 lbs... And avg 100 plus.... pic.twitter.com/AOic4i5MhE";;;;"650685854629801989";https://twitter.com/rackpetroleum/status/650685854629801989
TodoMorboAgro;2015-10-04 16:17;0;0;"#Granos Un momento para estar atentos al fusarium (04/10 - 11:10) http:// cur.lv/qs41t";;;#Granos;"650676099551117313";https://twitter.com/TodoMorboAgro/status/650676099551117313
AqleemAbbas;2015-10-04 08:41;0;0;"#FUSARIUM ROT of citrus caused by #Fusarium spp. Management?? http:// fb.me/7N3EbGkJ1";;;#FUSARIUM #Fusarium;"650561415615500289";https://twitter.com/AqleemAbbas/status/650561415615500289
jacquet_chris;2015-10-04 07:49;0;1;"Host to a Stranger: Arabidopsis and Fusarium Ear Blight: Trends in Plant Science | @scoopit http:// sco.lt/5Dun7B";;@scoopit;;"650548158351699968";https://twitter.com/jacquet_chris/status/650548158351699968
AlejoAlonsoGall;2015-10-04 02:54;0;0;"Un momento para estar atentos al fusarium - Vía @clarincomrural - http:// clar.in/1M6y9Dc";;@clarincomrural;;"650474049441820672";https://twitter.com/AlejoAlonsoGall/status/650474049441820672
w00bliette;2015-10-04 00:29;0;0;"now worried that my orchids have fusarium wilt";;;;"650437540495790080";https://twitter.com/w00bliette/status/650437540495790080
JimBradeen;2015-10-03 21:49;0;0;"New #UMN Pub (Prof Kianian): ...Genomic region harboring #Fusarium head blight resistance...in durum #wheat http:// link.springer.com/article/10.100 7/s00122-015-2606-x …";;;#UMN #Fusarium #wheat;"650397262724616192";https://twitter.com/JimBradeen/status/650397262724616192
Gardening4;2015-10-03 21:19;0;0;"http:// goo.gl/uznnBu Plant killer fusarium strikes again, this time it's bananas: Tomatoes also can be infect... http:// bit.ly/1iUurVX";;;;"650389838173048832";https://twitter.com/Gardening4/status/650389838173048832
AouadAbdessamad;2015-10-03 21:19;0;0;"http:// goo.gl/uznnBu Plant killer fusarium strikes again, this time it's bananas: Tomatoes also can be infect... http:// bit.ly/1iUurVX";;;;"650389835794874369";https://twitter.com/AouadAbdessamad/status/650389835794874369
diarionecochea;2015-10-03 19:30;0;0;"Alerta trigo: momento para estar atentos al fusarium http:// tinyurl.com/omzgt6m pic.twitter.com/NRnqt7aAqd";;;;"650362203628044288";https://twitter.com/diarionecochea/status/650362203628044288
TodoMorboAgro;2015-10-03 19:05;0;0;"#Granos Un momento para estar atentos al fusarium (03/10 - 10:10) http:// cur.lv/qr948";;;#Granos;"650356011035852801";https://twitter.com/TodoMorboAgro/status/650356011035852801
nuestrocampoarg;2015-10-03 17:40;0;0;"Alerta trigo: momento para estar atentos al fusarium http://www. fyo.com/noticia/152813 /alerta-trigo-momento-estar-atentos-fusarium#.Vg_2_qtSrGw.twitter …";;;#;"650334738251653120";https://twitter.com/nuestrocampoarg/status/650334738251653120
f1468n;2015-10-03 16:26;0;0;"Alerta trigo: momento para estar atentos al fusarium http:// fb.me/7C6F01v3P";;;;"650316088824209408";https://twitter.com/f1468n/status/650316088824209408
AgrofyARG;2015-10-03 14:56;4;2;"Alerta trigo: momento para estar atentos al fusarium http:// dlvr.it/CLDggG pic.twitter.com/QiYrfMHMKW";;;;"650293363460079616";https://twitter.com/AgrofyARG/status/650293363460079616
agromeat;2015-10-03 14:39;0;0;"Un momento para estar atentos al fusarium | Agromeat http://www. agromeat.com/173007/un-mome nto-para-estar-atentos-al-fusarium …";;;;"650288981888909312";https://twitter.com/agromeat/status/650288981888909312
TodoMorboAgro;2015-10-03 12:55;0;0;"#Granos Un momento para estar atentos al fusarium (03/10 - 7:7) http:// cur.lv/qqzvt";;;#Granos;"650262923713970176";https://twitter.com/TodoMorboAgro/status/650262923713970176
meshalbensaad;2015-10-03 12:34;0;1;"المسبب المرضى فطر Fusarium oxysporum Schlecht.";;;;"650257637586653184";https://twitter.com/meshalbensaad/status/650257637586653184
NellyPlants;2015-10-03 09:49;0;2;"Was wondering whether my review or Baby B would be out in the world first. Review won. http://www. sciencedirect.com/science/articl e/pii/S1360138515001752 … #fusarium #arabidopsis";;;#fusarium #arabidopsis;"650215978559766528";https://twitter.com/NellyPlants/status/650215978559766528
NellyPlants;2015-10-03 09:43;0;0;"New review: 12+ years of the Arabidopsis- Fusarium Ear Blight pathosystem :) http://www. sciencedirect.com/science/articl e/pii/S1360138515001752 …";;;;"650214567180664832";https://twitter.com/NellyPlants/status/650214567180664832
ISMPMI;2015-10-03 02:25;2;1;"First Look: Intraspecies interaction of Fusarium graminearum contributes to reduced toxin production and virulence http:// ow.ly/34XZ7P";;;;"650104292104368128";https://twitter.com/ISMPMI/status/650104292104368128
bsasoc;2015-10-03 00:56;0;0;"RT valorsoja "Efecto fusarium : comenzaron a reaccionar los precios del trigo 2015/16 ante la posibilidad de un des… http://www. valorsoja.com/2015/10/02/efe cto-fusarium-comenzaron-a-reaccionar-los-precios-del-trigo-201516-ante-la-posibilidad-de-un-desastre-productivo/#.Vg8LVgvYqh8.twitter … "";;;#;"650081996358746112";https://twitter.com/bsasoc/status/650081996358746112
valorsoja;2015-10-03 00:55;7;1;"Efecto fusarium : comenzaron a reaccionar los precios del trigo 2015/16 ante la posibilidad de un desastre | ValorSoja http://www. valorsoja.com/2015/10/02/efe cto-fusarium-comenzaron-a-reaccionar-los-precios-del-trigo-201516-ante-la-posibilidad-de-un-desastre-productivo/#.Vg8LVgvYqh8.twitter …";;;#;"650081702811947008";https://twitter.com/valorsoja/status/650081702811947008
ABFarmerExpress;2015-10-02 23:02;0;0;"Fusarium graminearum survey underway. #crops #cereals http://www. albertafarmexpress.ca/2015/10/02/fus arium-graminearum-survey-underway/ …";;;#crops #cereals;"650053293176020997";https://twitter.com/ABFarmerExpress/status/650053293176020997
turf_fox;2015-10-02 21:10;0;0;"@maria_turfdr @MSU_AG great education. I have seen 2 places with #Fusarium already this fall. Shouldn't they look at the plot behind them?";;@maria_turfdr @MSU_AG;#Fusarium;"650025059755540480";https://twitter.com/turf_fox/status/650025059755540480
PenderSuper;2015-10-02 20:20;0;1;"@travisolson86 is that some fusarium in the background I see? @napone_23";;@travisolson86 @napone_23;;"650012480836665344";https://twitter.com/PenderSuper/status/650012480836665344
Agronomy_Guy;2015-10-02 18:27;3;1;"Anthracnose, fusarium , gibberella, and crown rot all in the same field. Having a harvest plan will be key. pic.twitter.com/Y9mzNsktyi";;;;"649983978435399680";https://twitter.com/Agronomy_Guy/status/649983978435399680
TVORadio;2015-10-02 17:00;0;0;"Quiéres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @AgrocalidadEC";;@AgrocalidadEC;;"649962075695902720";https://twitter.com/TVORadio/status/649962075695902720
TVORadio;2015-10-02 17:00;0;0;"Quiéres saber de que se trata el hongo fusarium r4t? Chequea el video http:// bit.ly/17bJdlX @AgrocalidadEC pic.twitter.com/7zuKGzaa4v";;@AgrocalidadEC;;"649962075658153984";https://twitter.com/TVORadio/status/649962075658153984
danield2011;2015-10-02 16:22;0;0;"#lluvias #fusarium #trigo Natiruts - Sorri, Sou Rei http:// ln.is/www.youtube.co m/UXP1G … vía @YouTube";;@YouTube;#lluvias #fusarium #trigo;"649952539534868480";https://twitter.com/danield2011/status/649952539534868480
Immunol_papers;2015-10-02 02:42;0;0;"Inna: Analyses of Fusarium wilt race 3 resistance in Upland cotton (Gossypium hirsutum L.).: Related Articles… http:// dlvr.it/CKVBF2";;;;"649746134550753280";https://twitter.com/Immunol_papers/status/649746134550753280
EurekaMag;2015-10-01 21:56;811;0;"#EurekaMag Catechol-induced resistance of tomato plants to Fusarium wilt http:// dlvr.it/CKPsQ1";;;#EurekaMag;"649674157861421056";https://twitter.com/EurekaMag/status/649674157861421056
AgrowECU;2015-10-01 21:14;0;0;"Retweeted EDUARDO LEDESMA G ( @EDUARDOLEDESMAG ): El foro tratara sobre el fusarium con los técnicos Drs..Ditta y... http:// fb.me/6TixC6oM0";;@EDUARDOLEDESMAG;;"649663667965849601";https://twitter.com/AgrowECU/status/649663667965849601
EDUARDOLEDESMAG;2015-10-01 21:13;2;0;"El foro tratara sobre el fusarium con los técnicos Drs..Ditta y Perez Vicente de gran trayectoria internacional sobre el tema";;;;"649663563599073280";https://twitter.com/EDUARDOLEDESMAG/status/649663563599073280
